!MiriamID::urn:miriam:kegg.reaction,!dG0_prime (kJ/mol),!sigma[dG0] (kJ/mol),!pH,!I (mM),!T (Kelvin),!Note
R08500,,,8.5,0.1,298.15,uncertainty is too high
R08501,,,8.5,0.1,298.15,uncertainty is too high
R08502,-122.8,21.0,8.5,0.1,298.15,
R08503,-2.5,4.4,8.5,0.1,298.15,
R08505,,,8.5,0.1,298.15,uncertainty is too high
R08506,,,8.5,0.1,298.15,uncertainty is too high
R08507,,,8.5,0.1,298.15,uncertainty is too high
R08508,,,8.5,0.1,298.15,uncertainty is too high
R08509,474.6,20.3,8.5,0.1,298.15,
R08510,-16.1,37.0,8.5,0.1,298.15,
R08511,,,8.5,0.1,298.15,uncertainty is too high
R08512,,,8.5,0.1,298.15,uncertainty is too high
R08513,151.3,26.9,8.5,0.1,298.15,
R08514,,,8.5,0.1,298.15,uncertainty is too high
R08515,10.7,2.6,8.5,0.1,298.15,
R08516,,,8.5,0.1,298.15,uncertainty is too high
R08517,,,8.5,0.1,298.15,uncertainty is too high
R08518,,,8.5,0.1,298.15,uncertainty is too high
R08519,,,8.5,0.1,298.15,uncertainty is too high
R08520,,,8.5,0.1,298.15,uncertainty is too high
R08521,,,8.5,0.1,298.15,uncertainty is too high
R08522,,,8.5,0.1,298.15,uncertainty is too high
R08523,,,8.5,0.1,298.15,uncertainty is too high
R08524,,,8.5,0.1,298.15,uncertainty is too high
R08525,,,8.5,0.1,298.15,uncertainty is too high
R08527,-360.7,8.5,8.5,0.1,298.15,
R08528,-80.4,20.4,8.5,0.1,298.15,
R08529,,,8.5,0.1,298.15,uncertainty is too high
R08530,4.7,32.6,8.5,0.1,298.15,
R08531,4.7,32.6,8.5,0.1,298.15,
R08532,,,8.5,0.1,298.15,uncertainty is too high
R08533,-65.1,9.1,8.5,0.1,298.15,
R08534,1.2,13.9,8.5,0.1,298.15,
R08535,,,8.5,0.1,298.15,uncertainty is too high
R08536,5.5,5.1,8.5,0.1,298.15,
R08537,,,8.5,0.1,298.15,uncertainty is too high
R08538,,,8.5,0.1,298.15,uncertainty is too high
R08539,,,8.5,0.1,298.15,uncertainty is too high
R08540,-274.0,29.8,8.5,0.1,298.15,
R08541,-322.3,41.4,8.5,0.1,298.15,
R08542,,,8.5,0.1,298.15,uncertainty is too high
R08543,,,8.5,0.1,298.15,uncertainty is too high
R08544,-26.4,4.8,8.5,0.1,298.15,
R08545,-340.3,31.8,8.5,0.1,298.15,
R08546,,,8.5,0.1,298.15,uncertainty is too high
R08547,,,8.5,0.1,298.15,uncertainty is too high
R08548,-10.3,2.6,8.5,0.1,298.15,
R08549,-26.7,7.7,8.5,0.1,298.15,
R08550,,,8.5,0.1,298.15,uncertainty is too high
R08551,,,8.5,0.1,298.15,uncertainty is too high
R08553,50.6,9.4,8.5,0.1,298.15,
R08555,-5.8,10.8,8.5,0.1,298.15,
R08557,10.6,2.4,8.5,0.1,298.15,
R08558,11.6,2.4,8.5,0.1,298.15,
R08559,,,8.5,0.1,298.15,uncertainty is too high
R08560,,,8.5,0.1,298.15,uncertainty is too high
R08561,,,8.5,0.1,298.15,uncertainty is too high
R08562,,,8.5,0.1,298.15,uncertainty is too high
R08563,,,8.5,0.1,298.15,uncertainty is too high
R08564,,,8.5,0.1,298.15,uncertainty is too high
R08566,-10.2,14.2,8.5,0.1,298.15,
R08567,-11.0,14.3,8.5,0.1,298.15,
R08568,-19.2,10.3,8.5,0.1,298.15,
R08569,-56.7,15.8,8.5,0.1,298.15,
R08570,18.3,5.8,8.5,0.1,298.15,
R08571,-96.3,6.6,8.5,0.1,298.15,
R08572,-14.9,1.4,8.5,0.1,298.15,
R08573,12.5,4.5,8.5,0.1,298.15,
R08574,2.8,34.2,8.5,0.1,298.15,
R08575,-0.1,2.8,8.5,0.1,298.15,
R08576,,,8.5,0.1,298.15,uncertainty is too high
R08577,,,8.5,0.1,298.15,uncertainty is too high
R08578,,,8.5,0.1,298.15,uncertainty is too high
R08579,,,8.5,0.1,298.15,uncertainty is too high
R08583,-26.2,4.3,8.5,0.1,298.15,
R08584,,,8.5,0.1,298.15,uncertainty is too high
R08585,,,8.5,0.1,298.15,uncertainty is too high
R08586,692.5,16.2,8.5,0.1,298.15,
R08587,-14.6,15.0,8.5,0.1,298.15,
R08588,,,8.5,0.1,298.15,uncertainty is too high
R08589,,,8.5,0.1,298.15,uncertainty is too high
R08590,,,8.5,0.1,298.15,uncertainty is too high
R08591,8.9,28.3,8.5,0.1,298.15,
R08593,-0.0,25.2,8.5,0.1,298.15,
R08594,323.1,24.4,8.5,0.1,298.15,
R08595,279.1,28.1,8.5,0.1,298.15,
R08596,1450.4,33.4,8.5,0.1,298.15,
R08597,0.0,25.2,8.5,0.1,298.15,
R08598,83.8,26.6,8.5,0.1,298.15,
R08600,-46.6,11.7,8.5,0.1,298.15,
R08601,-39.1,11.1,8.5,0.1,298.15,
R08602,,,8.5,0.1,298.15,uncertainty is too high
R08603,,,8.5,0.1,298.15,uncertainty is too high
R08604,,,8.5,0.1,298.15,uncertainty is too high
R08605,,,8.5,0.1,298.15,uncertainty is too high
R08606,,,8.5,0.1,298.15,uncertainty is too high
R08607,,,8.5,0.1,298.15,uncertainty is too high
R08608,,,8.5,0.1,298.15,uncertainty is too high
R08609,-289.4,9.5,8.5,0.1,298.15,
R08610,-488.6,16.1,8.5,0.1,298.15,
R08611,-557.2,16.2,8.5,0.1,298.15,
R08612,-185.8,2.7,8.5,0.1,298.15,
R08613,,,8.5,0.1,298.15,uncertainty is too high
R08614,-183.8,2.3,8.5,0.1,298.15,
R08615,-32.8,4.9,8.5,0.1,298.15,
R08616,8.6,6.4,8.5,0.1,298.15,
R08617,-121.5,15.0,8.5,0.1,298.15,
R08618,,,8.5,0.1,298.15,uncertainty is too high
R08619,-34.4,16.4,8.5,0.1,298.15,
R08620,6.4,16.4,8.5,0.1,298.15,
R08621,-70.8,17.3,8.5,0.1,298.15,
R08622,,,8.5,0.1,298.15,uncertainty is too high
R08623,-34.4,16.6,8.5,0.1,298.15,
R08624,6.4,16.6,8.5,0.1,298.15,
R08625,-70.8,17.6,8.5,0.1,298.15,
R08626,,,8.5,0.1,298.15,uncertainty is too high
R08627,-34.4,17.0,8.5,0.1,298.15,
R08628,6.4,17.0,8.5,0.1,298.15,
R08629,-70.8,18.0,8.5,0.1,298.15,
R08630,,,8.5,0.1,298.15,uncertainty is too high
R08631,-34.4,17.4,8.5,0.1,298.15,
R08632,33.7,10.9,8.5,0.1,298.15,
R08633,21.2,10.2,8.5,0.1,298.15,
R08634,6.4,17.5,8.5,0.1,298.15,
R08635,21.6,5.6,8.5,0.1,298.15,
R08636,-70.8,18.5,8.5,0.1,298.15,
R08637,-32.1,8.0,8.5,0.1,298.15,
R08638,,,8.5,0.1,298.15,uncertainty is too high
R08639,-7.4,1.5,8.5,0.1,298.15,
R08640,-34.4,18.0,8.5,0.1,298.15,
R08641,6.4,18.1,8.5,0.1,298.15,
R08642,-70.8,19.1,8.5,0.1,298.15,
R08643,,,8.5,0.1,298.15,uncertainty is too high
R08644,-34.4,18.7,8.5,0.1,298.15,
R08645,6.4,18.7,8.5,0.1,298.15,
R08646,-70.8,19.8,8.5,0.1,298.15,
R08647,,,8.5,0.1,298.15,uncertainty is too high
R08648,-13.3,9.7,8.5,0.1,298.15,
R08650,-274.0,12.4,8.5,0.1,298.15,
R08651,12.3,2.9,8.5,0.1,298.15,
R08652,,,8.5,0.1,298.15,uncertainty is too high
R08653,,,8.5,0.1,298.15,uncertainty is too high
R08654,,,8.5,0.1,298.15,uncertainty is too high
R08655,,,8.5,0.1,298.15,uncertainty is too high
R08656,,,8.5,0.1,298.15,uncertainty is too high
R08657,-58.5,6.1,8.5,0.1,298.15,
R08658,-18.0,4.6,8.5,0.1,298.15,
R08659,,,8.5,0.1,298.15,uncertainty is too high
R08660,,,8.5,0.1,298.15,uncertainty is too high
R08661,,,8.5,0.1,298.15,uncertainty is too high
R08662,,,8.5,0.1,298.15,uncertainty is too high
R08663,,,8.5,0.1,298.15,uncertainty is too high
R08664,,,8.5,0.1,298.15,uncertainty is too high
R08665,,,8.5,0.1,298.15,uncertainty is too high
R08666,,,8.5,0.1,298.15,uncertainty is too high
R08667,,,8.5,0.1,298.15,uncertainty is too high
R08668,,,8.5,0.1,298.15,uncertainty is too high
R08669,,,8.5,0.1,298.15,uncertainty is too high
R08670,,,8.5,0.1,298.15,uncertainty is too high
R08671,,,8.5,0.1,298.15,uncertainty is too high
R08672,,,8.5,0.1,298.15,uncertainty is too high
R08673,,,8.5,0.1,298.15,uncertainty is too high
R08674,,,8.5,0.1,298.15,uncertainty is too high
R08675,,,8.5,0.1,298.15,uncertainty is too high
R08676,1.8,3.0,8.5,0.1,298.15,
R08677,30.2,10.2,8.5,0.1,298.15,
R08678,-392.3,23.5,8.5,0.1,298.15,
R08680,,,8.5,0.1,298.15,uncertainty is too high
R08681,,,8.5,0.1,298.15,uncertainty is too high
R08682,,,8.5,0.1,298.15,uncertainty is too high
R08683,,,8.5,0.1,298.15,uncertainty is too high
R08684,,,8.5,0.1,298.15,uncertainty is too high
R08685,,,8.5,0.1,298.15,uncertainty is too high
R08686,,,8.5,0.1,298.15,uncertainty is too high
R08687,,,8.5,0.1,298.15,uncertainty is too high
R08688,,,8.5,0.1,298.15,uncertainty is too high
R08689,,,8.5,0.1,298.15,uncertainty is too high
R08690,96.9,7.9,8.5,0.1,298.15,
R08691,,,8.5,0.1,298.15,uncertainty is too high
R08692,,,8.5,0.1,298.15,uncertainty is too high
R08693,,,8.5,0.1,298.15,uncertainty is too high
R08695,-30.8,26.9,8.5,0.1,298.15,
R08696,-32.3,28.3,8.5,0.1,298.15,
R08697,-32.3,27.9,8.5,0.1,298.15,
R08698,-23.9,3.5,8.5,0.1,298.15,
R08699,,,8.5,0.1,298.15,uncertainty is too high
R08700,,,8.5,0.1,298.15,uncertainty is too high
R08701,,,8.5,0.1,298.15,uncertainty is too high
R08702,,,8.5,0.1,298.15,uncertainty is too high
R08704,0.0,21.8,8.5,0.1,298.15,
R08705,1.3,20.6,8.5,0.1,298.15,
R08706,0.0,22.4,8.5,0.1,298.15,
R08707,,,8.5,0.1,298.15,uncertainty is too high
R08708,0.0,22.0,8.5,0.1,298.15,
R08709,2.2,21.0,8.5,0.1,298.15,
R08710,1.2,21.0,8.5,0.1,298.15,
R08711,1.2,21.0,8.5,0.1,298.15,
R08712,,,8.5,0.1,298.15,uncertainty is too high
R08713,,,8.5,0.1,298.15,uncertainty is too high
R08714,2.1,8.8,8.5,0.1,298.15,
R08716,,,8.5,0.1,298.15,uncertainty is too high
R08721,,,8.5,0.1,298.15,uncertainty is too high
R08723,,,8.5,0.1,298.15,uncertainty is too high
R08724,,,8.5,0.1,298.15,uncertainty is too high
R08725,,,8.5,0.1,298.15,uncertainty is too high
R08726,,,8.5,0.1,298.15,uncertainty is too high
R08727,,,8.5,0.1,298.15,uncertainty is too high
R08728,,,8.5,0.1,298.15,uncertainty is too high
R08733,,,8.5,0.1,298.15,uncertainty is too high
R08734,,,8.5,0.1,298.15,uncertainty is too high
R08735,,,8.5,0.1,298.15,uncertainty is too high
R08738,,,8.5,0.1,298.15,uncertainty is too high
R08739,,,8.5,0.1,298.15,uncertainty is too high
R08740,,,8.5,0.1,298.15,uncertainty is too high
R08743,,,8.5,0.1,298.15,uncertainty is too high
R08744,,,8.5,0.1,298.15,uncertainty is too high
R08745,,,8.5,0.1,298.15,uncertainty is too high
R08746,0.0,29.1,8.5,0.1,298.15,
R08747,-80.4,87.1,8.5,0.1,298.15,
R08748,-80.4,39.2,8.5,0.1,298.15,
R08749,-80.4,48.7,8.5,0.1,298.15,
R08750,-80.4,58.3,8.5,0.1,298.15,
R08751,-80.4,67.9,8.5,0.1,298.15,
R08752,-80.4,77.5,8.5,0.1,298.15,
R08753,-80.4,87.1,8.5,0.1,298.15,
R08754,-51.7,36.2,8.5,0.1,298.15,
R08755,-51.7,32.4,8.5,0.1,298.15,
R08756,-51.7,29.6,8.5,0.1,298.15,
R08757,,,8.5,0.1,298.15,uncertainty is too high
R08758,,,8.5,0.1,298.15,uncertainty is too high
R08759,,,8.5,0.1,298.15,uncertainty is too high
R08760,,,8.5,0.1,298.15,uncertainty is too high
R08761,,,8.5,0.1,298.15,uncertainty is too high
R08762,,,8.5,0.1,298.15,uncertainty is too high
R08763,,,8.5,0.1,298.15,uncertainty is too high
R08764,-437.0,13.4,8.5,0.1,298.15,
R08765,,,8.5,0.1,298.15,uncertainty is too high
R08766,0.6,11.0,8.5,0.1,298.15,
R08767,-24.1,33.7,8.5,0.1,298.15,
R08768,-434.9,25.3,8.5,0.1,298.15,
R08769,,,8.5,0.1,298.15,uncertainty is too high
R08770,-220.9,25.7,8.5,0.1,298.15,
R08771,,,8.5,0.1,298.15,uncertainty is too high
R08772,-2.5,28.0,8.5,0.1,298.15,
R08773,-374.8,29.8,8.5,0.1,298.15,
R08774,,,8.5,0.1,298.15,uncertainty is too high
R08775,,,8.5,0.1,298.15,uncertainty is too high
R08776,,,8.5,0.1,298.15,uncertainty is too high
R08777,,,8.5,0.1,298.15,uncertainty is too high
R08778,,,8.5,0.1,298.15,uncertainty is too high
R08779,,,8.5,0.1,298.15,uncertainty is too high
R08780,,,8.5,0.1,298.15,uncertainty is too high
R08781,,,8.5,0.1,298.15,uncertainty is too high
R08782,-91.7,90.5,8.5,0.1,298.15,
R08783,,,8.5,0.1,298.15,uncertainty is too high
R08784,,,8.5,0.1,298.15,uncertainty is too high
R08785,,,8.5,0.1,298.15,uncertainty is too high
R08786,-478.7,36.0,8.5,0.1,298.15,
R08787,,,8.5,0.1,298.15,uncertainty is too high
R08788,,,8.5,0.1,298.15,uncertainty is too high
R08789,,,8.5,0.1,298.15,uncertainty is too high
R08790,,,8.5,0.1,298.15,uncertainty is too high
R08791,,,8.5,0.1,298.15,uncertainty is too high
R08792,,,8.5,0.1,298.15,uncertainty is too high
R08794,,,8.5,0.1,298.15,uncertainty is too high
R08795,,,8.5,0.1,298.15,uncertainty is too high
R08796,5.3,69.6,8.5,0.1,298.15,
R08797,4.4,69.8,8.5,0.1,298.15,
R08798,81.7,20.7,8.5,0.1,298.15,
R08799,81.8,26.0,8.5,0.1,298.15,
R08800,81.7,20.6,8.5,0.1,298.15,
R08801,-204.4,30.3,8.5,0.1,298.15,
R08802,-204.4,18.1,8.5,0.1,298.15,
R08803,,,8.5,0.1,298.15,uncertainty is too high
R08804,,,8.5,0.1,298.15,uncertainty is too high
R08805,21.3,36.8,8.5,0.1,298.15,
R08806,21.8,39.2,8.5,0.1,298.15,
R08807,-13.2,73.0,8.5,0.1,298.15,
R08808,-13.8,74.1,8.5,0.1,298.15,
R08809,-14.4,74.1,8.5,0.1,298.15,
R08810,-15.2,77.7,8.5,0.1,298.15,
R08811,-97.5,29.5,8.5,0.1,298.15,
R08812,-97.7,34.7,8.5,0.1,298.15,
R08813,-68.4,43.6,8.5,0.1,298.15,
R08814,-68.5,55.7,8.5,0.1,298.15,
R08815,-436.9,35.5,8.5,0.1,298.15,
R08816,-68.6,33.4,8.5,0.1,298.15,
R08817,-21.5,33.2,8.5,0.1,298.15,
R08818,53.3,48.4,8.5,0.1,298.15,
R08819,-1.2,61.5,8.5,0.1,298.15,
R08820,54.2,46.7,8.5,0.1,298.15,
R08821,52.5,45.5,8.5,0.1,298.15,
R08822,-66.9,44.1,8.5,0.1,298.15,
R08823,-8.4,58.6,8.5,0.1,298.15,
R08824,-22.3,45.8,8.5,0.1,298.15,
R08825,,,8.5,0.1,298.15,uncertainty is too high
R08826,,,8.5,0.1,298.15,uncertainty is too high
R08827,,,8.5,0.1,298.15,uncertainty is too high
R08828,,,8.5,0.1,298.15,uncertainty is too high
R08829,,,8.5,0.1,298.15,uncertainty is too high
R08830,-66.0,44.1,8.5,0.1,298.15,
R08831,,,8.5,0.1,298.15,uncertainty is too high
R08832,-383.4,21.0,8.5,0.1,298.15,
R08833,-52.8,26.8,8.5,0.1,298.15,
R08834,54.4,45.1,8.5,0.1,298.15,
R08835,,,8.5,0.1,298.15,uncertainty is too high
R08836,-259.7,12.5,8.5,0.1,298.15,
R08837,-153.1,18.6,8.5,0.1,298.15,
R08838,-434.8,10.7,8.5,0.1,298.15,
R08839,1.1,19.5,8.5,0.1,298.15,
R08840,,,8.5,0.1,298.15,uncertainty is too high
R08841,,,8.5,0.1,298.15,uncertainty is too high
R08842,,,8.5,0.1,298.15,uncertainty is too high
R08843,-75.0,36.0,8.5,0.1,298.15,
R08844,-8.3,37.2,8.5,0.1,298.15,
R08845,,,8.5,0.1,298.15,uncertainty is too high
R08846,-44.8,16.6,8.5,0.1,298.15,
R08847,-159.2,16.6,8.5,0.1,298.15,
R08848,-21.3,22.4,8.5,0.1,298.15,
R08849,,,8.5,0.1,298.15,uncertainty is too high
R08850,-0.2,48.2,8.5,0.1,298.15,
R08851,,,8.5,0.1,298.15,uncertainty is too high
R08852,,,8.5,0.1,298.15,uncertainty is too high
R08853,,,8.5,0.1,298.15,uncertainty is too high
R08854,,,8.5,0.1,298.15,uncertainty is too high
R08855,-30.8,136.5,8.5,0.1,298.15,
R08856,4.1,106.1,8.5,0.1,298.15,
R08857,-22.6,119.4,8.5,0.1,298.15,
R08858,-15.0,112.5,8.5,0.1,298.15,
R08859,,,8.5,0.1,298.15,uncertainty is too high
R08860,,,8.5,0.1,298.15,uncertainty is too high
R08861,-16.5,3.5,8.5,0.1,298.15,
R08862,,,8.5,0.1,298.15,uncertainty is too high
R08863,-46.5,27.9,8.5,0.1,298.15,
R08864,-106.9,27.4,8.5,0.1,298.15,
R08865,,,8.5,0.1,298.15,uncertainty is too high
R08866,,,8.5,0.1,298.15,uncertainty is too high
R08867,,,8.5,0.1,298.15,uncertainty is too high
R08868,,,8.5,0.1,298.15,uncertainty is too high
R08869,,,8.5,0.1,298.15,uncertainty is too high
R08870,,,8.5,0.1,298.15,uncertainty is too high
R08871,,,8.5,0.1,298.15,uncertainty is too high
R08872,,,8.5,0.1,298.15,uncertainty is too high
R08873,,,8.5,0.1,298.15,uncertainty is too high
R08874,,,8.5,0.1,298.15,uncertainty is too high
R08875,,,8.5,0.1,298.15,uncertainty is too high
R08876,,,8.5,0.1,298.15,uncertainty is too high
R08877,,,8.5,0.1,298.15,uncertainty is too high
R08878,23.1,4.1,8.5,0.1,298.15,
R08879,18.2,5.9,8.5,0.1,298.15,
R08880,7.9,5.9,8.5,0.1,298.15,
R08881,103.0,15.0,8.5,0.1,298.15,
R08882,,,8.5,0.1,298.15,uncertainty is too high
R08883,1046.7,14.0,8.5,0.1,298.15,
R08884,715.0,11.6,8.5,0.1,298.15,
R08885,1151.8,14.1,8.5,0.1,298.15,
R08886,1151.8,14.1,8.5,0.1,298.15,
R08887,,,8.5,0.1,298.15,uncertainty is too high
R08888,,,8.5,0.1,298.15,uncertainty is too high
R08889,-366.1,58.8,8.5,0.1,298.15,
R08890,10.8,30.2,8.5,0.1,298.15,
R08891,7.8,31.3,8.5,0.1,298.15,
R08892,-2.6,30.2,8.5,0.1,298.15,
R08893,,,8.5,0.1,298.15,uncertainty is too high
R08894,-21.5,32.7,8.5,0.1,298.15,
R08895,-13.2,35.7,8.5,0.1,298.15,
R08896,-112.1,36.6,8.5,0.1,298.15,
R08897,-13.4,37.3,8.5,0.1,298.15,
R08898,-23.6,39.0,8.5,0.1,298.15,
R08899,-19.9,39.5,8.5,0.1,298.15,
R08900,-21.8,40.9,8.5,0.1,298.15,
R08901,-14.4,45.9,8.5,0.1,298.15,
R08902,-110.8,46.6,8.5,0.1,298.15,
R08903,-17.1,47.6,8.5,0.1,298.15,
R08904,0.0,48.9,8.5,0.1,298.15,
R08905,,,8.5,0.1,298.15,uncertainty is too high
R08906,,,8.5,0.1,298.15,uncertainty is too high
R08907,,,8.5,0.1,298.15,uncertainty is too high
R08908,,,8.5,0.1,298.15,uncertainty is too high
R08909,,,8.5,0.1,298.15,uncertainty is too high
R08910,-28.0,46.5,8.5,0.1,298.15,
R08911,0.0,42.8,8.5,0.1,298.15,
R08912,,,8.5,0.1,298.15,uncertainty is too high
R08913,,,8.5,0.1,298.15,uncertainty is too high
R08914,,,8.5,0.1,298.15,uncertainty is too high
R08915,,,8.5,0.1,298.15,uncertainty is too high
R08916,,,8.5,0.1,298.15,uncertainty is too high
R08917,,,8.5,0.1,298.15,uncertainty is too high
R08918,-2.2,32.3,8.5,0.1,298.15,
R08919,-2.2,32.0,8.5,0.1,298.15,
R08920,-400.4,18.2,8.5,0.1,298.15,
R08921,,,8.5,0.1,298.15,uncertainty is too high
R08922,-435.9,53.4,8.5,0.1,298.15,
R08923,,,8.5,0.1,298.15,uncertainty is too high
R08924,-14.1,30.8,8.5,0.1,298.15,
R08925,-352.1,22.7,8.5,0.1,298.15,
R08926,-21.0,4.8,8.5,0.1,298.15,
R08927,83.8,26.6,8.5,0.1,298.15,
R08928,323.1,24.4,8.5,0.1,298.15,
R08929,279.1,28.1,8.5,0.1,298.15,
R08930,170.3,26.2,8.5,0.1,298.15,
R08931,26.8,27.0,8.5,0.1,298.15,
R08932,,,8.5,0.1,298.15,uncertainty is too high
R08935,10.9,22.0,8.5,0.1,298.15,
R08936,,,8.5,0.1,298.15,uncertainty is too high
R08937,-5.1,12.9,8.5,0.1,298.15,
R08938,,,8.5,0.1,298.15,uncertainty is too high
R08939,,,8.5,0.1,298.15,uncertainty is too high
R08940,,,8.5,0.1,298.15,uncertainty is too high
R08941,,,8.5,0.1,298.15,uncertainty is too high
R08942,,,8.5,0.1,298.15,uncertainty is too high
R08943,,,8.5,0.1,298.15,uncertainty is too high
R08944,,,8.5,0.1,298.15,uncertainty is too high
R08945,,,8.5,0.1,298.15,uncertainty is too high
R08946,-15.0,3.5,8.5,0.1,298.15,
R08947,0.0,9.1,8.5,0.1,298.15,
R08948,-150.1,16.8,8.5,0.1,298.15,
R08949,,,8.5,0.1,298.15,uncertainty is too high
R08950,,,8.5,0.1,298.15,uncertainty is too high
R08951,-82.6,46.9,8.5,0.1,298.15,
R08952,-68.6,57.0,8.5,0.1,298.15,
R08953,,,8.5,0.1,298.15,uncertainty is too high
R08954,,,8.5,0.1,298.15,uncertainty is too high
R08955,,,8.5,0.1,298.15,uncertainty is too high
R08956,17.5,3.1,8.5,0.1,298.15,
R08957,,,8.5,0.1,298.15,uncertainty is too high
R08958,,,8.5,0.1,298.15,uncertainty is too high
R08959,,,8.5,0.1,298.15,uncertainty is too high
R08960,,,8.5,0.1,298.15,uncertainty is too high
R08961,,,8.5,0.1,298.15,uncertainty is too high
R08962,-12.7,8.5,8.5,0.1,298.15,
R08963,,,8.5,0.1,298.15,uncertainty is too high
R08964,,,8.5,0.1,298.15,uncertainty is too high
R08965,,,8.5,0.1,298.15,uncertainty is too high
R08966,-3.6,79.5,8.5,0.1,298.15,
R08967,-12.7,8.5,8.5,0.1,298.15,
R08968,-12.3,4.0,8.5,0.1,298.15,
R08969,,,8.5,0.1,298.15,uncertainty is too high
R08970,,,8.5,0.1,298.15,uncertainty is too high
R08972,,,8.5,0.1,298.15,uncertainty is too high
R08973,,,8.5,0.1,298.15,uncertainty is too high
R08974,,,8.5,0.1,298.15,uncertainty is too high
R08975,,,8.5,0.1,298.15,uncertainty is too high
R08976,,,8.5,0.1,298.15,uncertainty is too high
R08977,,,8.5,0.1,298.15,uncertainty is too high
R08978,,,8.5,0.1,298.15,uncertainty is too high
R08979,-55.0,13.6,8.5,0.1,298.15,
R08980,,,8.5,0.1,298.15,uncertainty is too high
R08981,,,8.5,0.1,298.15,uncertainty is too high
R08982,-13.6,10.3,8.5,0.1,298.15,
R08983,-114.7,79.6,8.5,0.1,298.15,
R08984,-613.4,58.3,8.5,0.1,298.15,
R08985,320.0,60.3,8.5,0.1,298.15,
R08986,-613.4,68.7,8.5,0.1,298.15,
R08987,,,8.5,0.1,298.15,uncertainty is too high
R08988,-2994.9,86.5,8.5,0.1,298.15,
R08989,-33.7,135.3,8.5,0.1,298.15,
R08990,-170.3,142.7,8.5,0.1,298.15,
R08991,,,8.5,0.1,298.15,uncertainty is too high
R08992,,,8.5,0.1,298.15,uncertainty is too high
R08993,-32.3,37.4,8.5,0.1,298.15,
R08994,,,8.5,0.1,298.15,uncertainty is too high
R08995,,,8.5,0.1,298.15,uncertainty is too high
R09002,,,8.5,0.1,298.15,uncertainty is too high
R09009,1.7,2.6,8.5,0.1,298.15,
R09030,0.5,4.5,8.5,0.1,298.15,
R09031,-3.8,2.7,8.5,0.1,298.15,
R09032,,,8.5,0.1,298.15,uncertainty is too high
R09033,,,8.5,0.1,298.15,uncertainty is too high
R09034,,,8.5,0.1,298.15,uncertainty is too high
R09035,,,8.5,0.1,298.15,uncertainty is too high
R09036,,,8.5,0.1,298.15,uncertainty is too high
R09037,,,8.5,0.1,298.15,uncertainty is too high
R09038,,,8.5,0.1,298.15,uncertainty is too high
R09039,35.3,11.9,8.5,0.1,298.15,
R09040,-83.6,22.9,8.5,0.1,298.15,
R09041,179.6,24.6,8.5,0.1,298.15,
R09042,-387.7,26.7,8.5,0.1,298.15,
R09043,-536.5,34.6,8.5,0.1,298.15,
R09044,-159.3,49.7,8.5,0.1,298.15,
R09045,-287.3,26.2,8.5,0.1,298.15,
R09046,-42.7,31.1,8.5,0.1,298.15,
R09047,,,8.5,0.1,298.15,uncertainty is too high
R09048,,,8.5,0.1,298.15,uncertainty is too high
R09049,,,8.5,0.1,298.15,uncertainty is too high
R09050,,,8.5,0.1,298.15,uncertainty is too high
R09051,381.5,53.3,8.5,0.1,298.15,
R09052,3.8,41.6,8.5,0.1,298.15,
R09053,,,8.5,0.1,298.15,uncertainty is too high
R09054,,,8.5,0.1,298.15,uncertainty is too high
R09055,,,8.5,0.1,298.15,uncertainty is too high
R09056,,,8.5,0.1,298.15,uncertainty is too high
R09057,,,8.5,0.1,298.15,uncertainty is too high
R09058,,,8.5,0.1,298.15,uncertainty is too high
R09059,,,8.5,0.1,298.15,uncertainty is too high
R09060,,,8.5,0.1,298.15,uncertainty is too high
R09061,,,8.5,0.1,298.15,uncertainty is too high
R09062,,,8.5,0.1,298.15,uncertainty is too high
R09063,,,8.5,0.1,298.15,uncertainty is too high
R09064,,,8.5,0.1,298.15,uncertainty is too high
R09065,,,8.5,0.1,298.15,uncertainty is too high
R09066,,,8.5,0.1,298.15,uncertainty is too high
R09067,,,8.5,0.1,298.15,uncertainty is too high
R09068,,,8.5,0.1,298.15,uncertainty is too high
R09069,,,8.5,0.1,298.15,uncertainty is too high
R09070,,,8.5,0.1,298.15,uncertainty is too high
R09071,,,8.5,0.1,298.15,uncertainty is too high
R09072,,,8.5,0.1,298.15,uncertainty is too high
R09073,,,8.5,0.1,298.15,uncertainty is too high
R09074,-88.1,19.3,8.5,0.1,298.15,
R09075,-87.2,18.6,8.5,0.1,298.15,
R09076,-91.4,31.7,8.5,0.1,298.15,
R09077,-92.1,20.8,8.5,0.1,298.15,
R09078,-12.0,5.7,8.5,0.1,298.15,
R09079,-51.5,16.3,8.5,0.1,298.15,
R09080,-54.2,11.4,8.5,0.1,298.15,
R09081,-12.7,21.1,8.5,0.1,298.15,
R09082,-13.4,20.8,8.5,0.1,298.15,
R09083,-146.9,12.6,8.5,0.1,298.15,
R09084,-20.3,4.3,8.5,0.1,298.15,
R09085,-24.1,0.9,8.5,0.1,298.15,
R09086,-24.1,0.9,8.5,0.1,298.15,
R09087,11.2,41.7,8.5,0.1,298.15,
R09088,187.3,12.0,8.5,0.1,298.15,
R09089,297.5,11.5,8.5,0.1,298.15,
R09090,7786.2,28.1,8.5,0.1,298.15,
R09091,139.8,21.9,8.5,0.1,298.15,
R09092,,,8.5,0.1,298.15,uncertainty is too high
