!MiriamID::urn:miriam:kegg.reaction,!dG0_prime (kJ/mol),!sigma[dG0] (kJ/mol),!pH,!I (mM),!T (Kelvin),!Note
R05560,,,7.5,0.1,298.15,uncertainty is too high
R05561,,,7.5,0.1,298.15,uncertainty is too high
R05562,-78.9,14.9,7.5,0.1,298.15,
R05563,-32.8,19.7,7.5,0.1,298.15,
R05564,,,7.5,0.1,298.15,uncertainty is too high
R05565,,,7.5,0.1,298.15,uncertainty is too high
R05566,-16.2,120.8,7.5,0.1,298.15,
R05567,,,7.5,0.1,298.15,uncertainty is too high
R05568,,,7.5,0.1,298.15,uncertainty is too high
R05569,,,7.5,0.1,298.15,uncertainty is too high
R05570,,,7.5,0.1,298.15,uncertainty is too high
R05571,11.3,5.0,7.5,0.1,298.15,
R05572,,,7.5,0.1,298.15,uncertainty is too high
R05573,,,7.5,0.1,298.15,uncertainty is too high
R05574,,,7.5,0.1,298.15,uncertainty is too high
R05575,17.8,33.6,7.5,0.1,298.15,
R05576,6.7,30.2,7.5,0.1,298.15,
R05577,,,7.5,0.1,298.15,uncertainty is too high
R05578,,,7.5,0.1,298.15,uncertainty is too high
R05579,,,7.5,0.1,298.15,uncertainty is too high
R05580,,,7.5,0.1,298.15,uncertainty is too high
R05581,19.0,5.2,7.5,0.1,298.15,
R05582,-62.9,44.7,7.5,0.1,298.15,
R05583,,,7.5,0.1,298.15,uncertainty is too high
R05584,,,7.5,0.1,298.15,uncertainty is too high
R05585,33.3,32.3,7.5,0.1,298.15,
R05586,-32.6,31.2,7.5,0.1,298.15,
R05587,-26.9,33.5,7.5,0.1,298.15,
R05588,-3.2,11.3,7.5,0.1,298.15,
R05590,-11.6,10.3,7.5,0.1,298.15,
R05591,,,7.5,0.1,298.15,uncertainty is too high
R05592,41.4,35.6,7.5,0.1,298.15,
R05593,52.4,34.7,7.5,0.1,298.15,
R05594,70.8,33.7,7.5,0.1,298.15,
R05595,5.6,4.7,7.5,0.1,298.15,
R05596,,,7.5,0.1,298.15,uncertainty is too high
R05597,0.0,5.8,7.5,0.1,298.15,
R05598,-40.4,10.3,7.5,0.1,298.15,
R05599,3.3,34.3,7.5,0.1,298.15,
R05600,84.7,41.5,7.5,0.1,298.15,
R05601,-0.6,32.0,7.5,0.1,298.15,
R05602,100.2,10.4,7.5,0.1,298.15,
R05603,,,7.5,0.1,298.15,uncertainty is too high
R05604,9.7,7.2,7.5,0.1,298.15,
R05605,15.5,4.1,7.5,0.1,298.15,
R05606,-37.5,7.3,7.5,0.1,298.15,
R05607,12.8,3.4,7.5,0.1,298.15,
R05608,-42.0,6.5,7.5,0.1,298.15,
R05609,38.1,11.5,7.5,0.1,298.15,
R05610,-15.5,4.3,7.5,0.1,298.15,
R05611,75.1,75.8,7.5,0.1,298.15,
R05612,-75.1,58.3,7.5,0.1,298.15,
R05613,-75.1,48.7,7.5,0.1,298.15,
R05614,,,7.5,0.1,298.15,uncertainty is too high
R05615,-78.1,78.3,7.5,0.1,298.15,
R05616,-78.1,59.3,7.5,0.1,298.15,
R05617,-2908.9,58.3,7.5,0.1,298.15,
R05618,,,7.5,0.1,298.15,uncertainty is too high
R05619,,,7.5,0.1,298.15,uncertainty is too high
R05620,-11.3,31.5,7.5,0.1,298.15,
R05621,-344.1,20.5,7.5,0.1,298.15,
R05622,-345.1,20.5,7.5,0.1,298.15,
R05623,-213.1,8.3,7.5,0.1,298.15,
R05625,,,7.5,0.1,298.15,uncertainty is too high
R05626,-14.9,104.2,7.5,0.1,298.15,
R05627,-29.5,104.8,7.5,0.1,298.15,
R05629,0.5,135.1,7.5,0.1,298.15,
R05630,0.5,134.9,7.5,0.1,298.15,
R05631,,,7.5,0.1,298.15,uncertainty is too high
R05632,-447.8,29.3,7.5,0.1,298.15,
R05633,-4.0,5.8,7.5,0.1,298.15,
R05634,-7.9,20.3,7.5,0.1,298.15,
R05635,,,7.5,0.1,298.15,uncertainty is too high
R05636,-26.2,6.7,7.5,0.1,298.15,
R05637,,,7.5,0.1,298.15,uncertainty is too high
R05639,,,7.5,0.1,298.15,uncertainty is too high
R05640,,,7.5,0.1,298.15,uncertainty is too high
R05641,,,7.5,0.1,298.15,uncertainty is too high
R05642,74.2,33.4,7.5,0.1,298.15,
R05643,-43.9,10.9,7.5,0.1,298.15,
R05644,-9.6,8.4,7.5,0.1,298.15,
R05645,1.5,4.5,7.5,0.1,298.15,
R05646,-12.0,6.2,7.5,0.1,298.15,
R05647,-9.0,6.5,7.5,0.1,298.15,
R05648,9.7,25.9,7.5,0.1,298.15,
R05649,-41.6,25.7,7.5,0.1,298.15,
R05650,-374.2,46.2,7.5,0.1,298.15,
R05651,,,7.5,0.1,298.15,uncertainty is too high
R05652,,,7.5,0.1,298.15,uncertainty is too high
R05653,-392.1,61.3,7.5,0.1,298.15,
R05654,-366.1,62.1,7.5,0.1,298.15,
R05655,-439.5,45.0,7.5,0.1,298.15,
R05656,-73.5,63.3,7.5,0.1,298.15,
R05657,,,7.5,0.1,298.15,uncertainty is too high
R05658,12.6,63.7,7.5,0.1,298.15,
R05659,-45.8,30.7,7.5,0.1,298.15,
R05661,-17.2,4.4,7.5,0.1,298.15,
R05662,-16.2,130.8,7.5,0.1,298.15,
R05663,-41.7,11.1,7.5,0.1,298.15,
R05664,-41.7,11.1,7.5,0.1,298.15,
R05665,-397.3,16.4,7.5,0.1,298.15,
R05666,-204.2,9.3,7.5,0.1,298.15,
R05668,2.7,7.9,7.5,0.1,298.15,
R05669,-196.2,12.3,7.5,0.1,298.15,
R05670,299.6,10.8,7.5,0.1,298.15,
R05671,101.0,15.1,7.5,0.1,298.15,
R05672,-25.7,19.1,7.5,0.1,298.15,
R05673,,,7.5,0.1,298.15,uncertainty is too high
R05674,,,7.5,0.1,298.15,uncertainty is too high
R05675,887.2,34.3,7.5,0.1,298.15,
R05676,,,7.5,0.1,298.15,uncertainty is too high
R05677,-9.6,36.3,7.5,0.1,298.15,
R05678,17.8,12.3,7.5,0.1,298.15,
R05679,15.9,2.9,7.5,0.1,298.15,
R05680,16.8,2.9,7.5,0.1,298.15,
R05681,12.7,6.0,7.5,0.1,298.15,
R05682,4.5,5.7,7.5,0.1,298.15,
R05683,17.7,5.3,7.5,0.1,298.15,
R05684,18.7,5.4,7.5,0.1,298.15,
R05685,20.2,6.2,7.5,0.1,298.15,
R05686,21.2,6.2,7.5,0.1,298.15,
R05687,16.7,22.0,7.5,0.1,298.15,
R05688,20.3,5.4,7.5,0.1,298.15,
R05689,,,7.5,0.1,298.15,uncertainty is too high
R05690,,,7.5,0.1,298.15,uncertainty is too high
R05691,,,7.5,0.1,298.15,uncertainty is too high
R05692,,,7.5,0.1,298.15,uncertainty is too high
R05693,,,7.5,0.1,298.15,uncertainty is too high
R05694,,,7.5,0.1,298.15,uncertainty is too high
R05695,-289.5,17.5,7.5,0.1,298.15,
R05696,-116.3,10.2,7.5,0.1,298.15,
R05697,-173.2,13.4,7.5,0.1,298.15,
R05698,-120.2,8.8,7.5,0.1,298.15,
R05699,-41.2,17.3,7.5,0.1,298.15,
R05700,-36.4,2.7,7.5,0.1,298.15,
R05701,-35.4,2.8,7.5,0.1,298.15,
R05702,57.4,15.9,7.5,0.1,298.15,
R05703,,,7.5,0.1,298.15,uncertainty is too high
R05704,,,7.5,0.1,298.15,uncertainty is too high
R05705,18.8,5.9,7.5,0.1,298.15,
R05706,19.8,5.9,7.5,0.1,298.15,
R05707,-16.3,33.8,7.5,0.1,298.15,
R05708,,,7.5,0.1,298.15,uncertainty is too high
R05711,,,7.5,0.1,298.15,uncertainty is too high
R05712,,,7.5,0.1,298.15,uncertainty is too high
R05713,,,7.5,0.1,298.15,uncertainty is too high
R05714,15.2,6.0,7.5,0.1,298.15,
R05715,15.0,54.1,7.5,0.1,298.15,
R05716,16.0,54.1,7.5,0.1,298.15,
R05717,31.6,7.6,7.5,0.1,298.15,
R05718,,,7.5,0.1,298.15,uncertainty is too high
R05719,-327.7,18.9,7.5,0.1,298.15,
R05720,-367.9,16.1,7.5,0.1,298.15,
R05721,,,7.5,0.1,298.15,uncertainty is too high
R05722,-449.1,45.0,7.5,0.1,298.15,
R05723,-506.9,54.9,7.5,0.1,298.15,
R05724,-491.4,20.1,7.5,0.1,298.15,
R05725,-492.4,20.1,7.5,0.1,298.15,
R05727,,,7.5,0.1,298.15,uncertainty is too high
R05728,,,7.5,0.1,298.15,uncertainty is too high
R05729,-416.5,9.7,7.5,0.1,298.15,
R05730,-416.5,9.7,7.5,0.1,298.15,
R05731,,,7.5,0.1,298.15,uncertainty is too high
R05732,,,7.5,0.1,298.15,uncertainty is too high
R05733,,,7.5,0.1,298.15,uncertainty is too high
R05734,,,7.5,0.1,298.15,uncertainty is too high
R05735,-41.0,8.2,7.5,0.1,298.15,
R05736,,,7.5,0.1,298.15,uncertainty is too high
R05737,,,7.5,0.1,298.15,uncertainty is too high
R05738,,,7.5,0.1,298.15,uncertainty is too high
R05739,,,7.5,0.1,298.15,uncertainty is too high
R05740,,,7.5,0.1,298.15,uncertainty is too high
R05741,,,7.5,0.1,298.15,uncertainty is too high
R05742,,,7.5,0.1,298.15,uncertainty is too high
R05743,,,7.5,0.1,298.15,uncertainty is too high
R05744,,,7.5,0.1,298.15,uncertainty is too high
R05745,,,7.5,0.1,298.15,uncertainty is too high
R05746,,,7.5,0.1,298.15,uncertainty is too high
R05747,,,7.5,0.1,298.15,uncertainty is too high
R05748,,,7.5,0.1,298.15,uncertainty is too high
R05749,-52.8,35.7,7.5,0.1,298.15,
R05750,-52.8,35.7,7.5,0.1,298.15,
R05751,,,7.5,0.1,298.15,uncertainty is too high
R05752,,,7.5,0.1,298.15,uncertainty is too high
R05753,,,7.5,0.1,298.15,uncertainty is too high
R05754,,,7.5,0.1,298.15,uncertainty is too high
R05755,,,7.5,0.1,298.15,uncertainty is too high
R05756,,,7.5,0.1,298.15,uncertainty is too high
R05757,,,7.5,0.1,298.15,uncertainty is too high
R05758,-26.6,4.3,7.5,0.1,298.15,
R05759,,,7.5,0.1,298.15,uncertainty is too high
R05760,,,7.5,0.1,298.15,uncertainty is too high
R05761,,,7.5,0.1,298.15,uncertainty is too high
R05762,,,7.5,0.1,298.15,uncertainty is too high
R05763,,,7.5,0.1,298.15,uncertainty is too high
R05764,,,7.5,0.1,298.15,uncertainty is too high
R05765,,,7.5,0.1,298.15,uncertainty is too high
R05766,,,7.5,0.1,298.15,uncertainty is too high
R05767,6.5,3.4,7.5,0.1,298.15,
R05768,-15.8,8.1,7.5,0.1,298.15,
R05769,-63.1,16.2,7.5,0.1,298.15,
R05771,,,7.5,0.1,298.15,uncertainty is too high
R05772,-0.6,36.5,7.5,0.1,298.15,
R05773,-1.4,35.4,7.5,0.1,298.15,
R05774,,,7.5,0.1,298.15,uncertainty is too high
R05775,,,7.5,0.1,298.15,uncertainty is too high
R05776,,,7.5,0.1,298.15,uncertainty is too high
R05777,,,7.5,0.1,298.15,uncertainty is too high
R05778,-503.2,12.2,7.5,0.1,298.15,
R05779,-33.9,41.7,7.5,0.1,298.15,
R05780,,,7.5,0.1,298.15,uncertainty is too high
R05781,,,7.5,0.1,298.15,uncertainty is too high
R05782,,,7.5,0.1,298.15,uncertainty is too high
R05783,-12.4,10.4,7.5,0.1,298.15,
R05784,,,7.5,0.1,298.15,uncertainty is too high
R05788,,,7.5,0.1,298.15,uncertainty is too high
R05789,,,7.5,0.1,298.15,uncertainty is too high
R05790,-11.4,6.6,7.5,0.1,298.15,
R05791,-13.8,7.0,7.5,0.1,298.15,
R05792,,,7.5,0.1,298.15,uncertainty is too high
R05793,,,7.5,0.1,298.15,uncertainty is too high
R05794,,,7.5,0.1,298.15,uncertainty is too high
R05795,,,7.5,0.1,298.15,uncertainty is too high
R05796,,,7.5,0.1,298.15,uncertainty is too high
R05797,,,7.5,0.1,298.15,uncertainty is too high
R05798,,,7.5,0.1,298.15,uncertainty is too high
R05799,5.4,41.7,7.5,0.1,298.15,
R05800,-21.8,33.8,7.5,0.1,298.15,
R05801,-26.7,36.1,7.5,0.1,298.15,
R05802,,,7.5,0.1,298.15,uncertainty is too high
R05803,,,7.5,0.1,298.15,uncertainty is too high
R05804,-18.1,0.9,7.5,0.1,298.15,
R05805,-15.9,1.4,7.5,0.1,298.15,
R05806,,,7.5,0.1,298.15,uncertainty is too high
R05807,,,7.5,0.1,298.15,uncertainty is too high
R05808,,,7.5,0.1,298.15,uncertainty is too high
R05809,,,7.5,0.1,298.15,uncertainty is too high
R05810,,,7.5,0.1,298.15,uncertainty is too high
R05811,,,7.5,0.1,298.15,uncertainty is too high
R05812,,,7.5,0.1,298.15,uncertainty is too high
R05813,,,7.5,0.1,298.15,uncertainty is too high
R05814,,,7.5,0.1,298.15,uncertainty is too high
R05815,,,7.5,0.1,298.15,uncertainty is too high
R05816,-240.9,2.3,7.5,0.1,298.15,
R05817,42.5,138.4,7.5,0.1,298.15,
R05818,38.7,138.5,7.5,0.1,298.15,
R05819,37.3,123.6,7.5,0.1,298.15,
R05820,,,7.5,0.1,298.15,uncertainty is too high
R05821,-481.4,8.7,7.5,0.1,298.15,
R05822,-539.5,12.5,7.5,0.1,298.15,
R05823,30.9,7.2,7.5,0.1,298.15,
R05824,,,7.5,0.1,298.15,uncertainty is too high
R05825,,,7.5,0.1,298.15,uncertainty is too high
R05826,,,7.5,0.1,298.15,uncertainty is too high
R05827,,,7.5,0.1,298.15,uncertainty is too high
R05828,,,7.5,0.1,298.15,uncertainty is too high
R05829,,,7.5,0.1,298.15,uncertainty is too high
R05830,,,7.5,0.1,298.15,uncertainty is too high
R05831,16.9,2.7,7.5,0.1,298.15,
R05832,-406.6,65.9,7.5,0.1,298.15,
R05833,-352.3,40.3,7.5,0.1,298.15,
R05834,,,7.5,0.1,298.15,uncertainty is too high
R05835,,,7.5,0.1,298.15,uncertainty is too high
R05836,,,7.5,0.1,298.15,uncertainty is too high
R05837,0.2,8.3,7.5,0.1,298.15,
R05838,-231.1,10.6,7.5,0.1,298.15,
R05839,0.6,7.2,7.5,0.1,298.15,
R05840,539.8,11.3,7.5,0.1,298.15,
R05841,-25.8,33.2,7.5,0.1,298.15,
R05842,18.4,7.4,7.5,0.1,298.15,
R05843,-353.5,47.7,7.5,0.1,298.15,
R05844,54.0,51.1,7.5,0.1,298.15,
R05845,,,7.5,0.1,298.15,uncertainty is too high
R05846,,,7.5,0.1,298.15,uncertainty is too high
R05847,,,7.5,0.1,298.15,uncertainty is too high
R05848,,,7.5,0.1,298.15,uncertainty is too high
R05849,,,7.5,0.1,298.15,uncertainty is too high
R05850,-0.5,2.6,7.5,0.1,298.15,
R05852,,,7.5,0.1,298.15,uncertainty is too high
R05853,,,7.5,0.1,298.15,uncertainty is too high
R05854,,,7.5,0.1,298.15,uncertainty is too high
R05855,,,7.5,0.1,298.15,uncertainty is too high
R05856,,,7.5,0.1,298.15,uncertainty is too high
R05857,,,7.5,0.1,298.15,uncertainty is too high
R05858,,,7.5,0.1,298.15,uncertainty is too high
R05859,,,7.5,0.1,298.15,uncertainty is too high
R05860,,,7.5,0.1,298.15,uncertainty is too high
R05861,-95.7,8.6,7.5,0.1,298.15,
R05862,-85.7,12.7,7.5,0.1,298.15,
R05863,-92.6,12.2,7.5,0.1,298.15,
R05864,-0.6,5.9,7.5,0.1,298.15,
R05865,-45.6,9.2,7.5,0.1,298.15,
R05866,,,7.5,0.1,298.15,uncertainty is too high
R05867,,,7.5,0.1,298.15,uncertainty is too high
R05868,,,7.5,0.1,298.15,uncertainty is too high
R05869,,,7.5,0.1,298.15,uncertainty is too high
R05870,,,7.5,0.1,298.15,uncertainty is too high
R05871,,,7.5,0.1,298.15,uncertainty is too high
R05872,,,7.5,0.1,298.15,uncertainty is too high
R05873,,,7.5,0.1,298.15,uncertainty is too high
R05874,,,7.5,0.1,298.15,uncertainty is too high
R05875,24.1,5.9,7.5,0.1,298.15,
R05876,,,7.5,0.1,298.15,uncertainty is too high
R05877,,,7.5,0.1,298.15,uncertainty is too high
R05878,,,7.5,0.1,298.15,uncertainty is too high
R05879,,,7.5,0.1,298.15,uncertainty is too high
R05880,,,7.5,0.1,298.15,uncertainty is too high
R05881,,,7.5,0.1,298.15,uncertainty is too high
R05882,,,7.5,0.1,298.15,uncertainty is too high
R05884,-59.6,11.3,7.5,0.1,298.15,
R05885,,,7.5,0.1,298.15,uncertainty is too high
R05886,,,7.5,0.1,298.15,uncertainty is too high
R05887,-54.2,69.4,7.5,0.1,298.15,
R05888,94.7,104.1,7.5,0.1,298.15,
R05889,-54.2,69.4,7.5,0.1,298.15,
R05890,94.7,104.1,7.5,0.1,298.15,
R05891,,,7.5,0.1,298.15,uncertainty is too high
R05892,,,7.5,0.1,298.15,uncertainty is too high
R05893,,,7.5,0.1,298.15,uncertainty is too high
R05894,,,7.5,0.1,298.15,uncertainty is too high
R05895,,,7.5,0.1,298.15,uncertainty is too high
R05896,,,7.5,0.1,298.15,uncertainty is too high
R05897,,,7.5,0.1,298.15,uncertainty is too high
R05898,67.3,70.6,7.5,0.1,298.15,
R05899,-157.1,76.2,7.5,0.1,298.15,
R05900,,,7.5,0.1,298.15,uncertainty is too high
R06046,,,7.5,0.1,298.15,uncertainty is too high
R06047,-14.0,110.6,7.5,0.1,298.15,
R06048,-63.0,19.0,7.5,0.1,298.15,
R06054,,,7.5,0.1,298.15,uncertainty is too high
R06063,-125.9,32.3,7.5,0.1,298.15,
R06064,-125.9,32.3,7.5,0.1,298.15,
R06117,3.5,24.8,7.5,0.1,298.15,
R06119,-406.6,26.1,7.5,0.1,298.15,
R06120,-180.8,19.5,7.5,0.1,298.15,
R06124,,,7.5,0.1,298.15,uncertainty is too high
R06126,17.9,3.6,7.5,0.1,298.15,
R06131,,,7.5,0.1,298.15,uncertainty is too high
R06132,,,7.5,0.1,298.15,uncertainty is too high
R06133,,,7.5,0.1,298.15,uncertainty is too high
R06134,,,7.5,0.1,298.15,uncertainty is too high
R06137,,,7.5,0.1,298.15,uncertainty is too high
R06146,,,7.5,0.1,298.15,uncertainty is too high
R06154,-78.6,10.6,7.5,0.1,298.15,
R06166,,,7.5,0.1,298.15,uncertainty is too high
R06171,-2.4,4.3,7.5,0.1,298.15,
R06178,-252.7,118.4,7.5,0.1,298.15,
R06180,26.3,6.6,7.5,0.1,298.15,
R06194,,,7.5,0.1,298.15,uncertainty is too high
R06195,,,7.5,0.1,298.15,uncertainty is too high
R06196,,,7.5,0.1,298.15,uncertainty is too high
R06223,-161.7,43.1,7.5,0.1,298.15,
R06254,-654.1,97.4,7.5,0.1,298.15,
R06255,-666.5,55.5,7.5,0.1,298.15,
R06256,5.0,81.3,7.5,0.1,298.15,
R06257,319.6,62.1,7.5,0.1,298.15,
R06265,,,7.5,0.1,298.15,uncertainty is too high
R06266,,,7.5,0.1,298.15,uncertainty is too high
R06267,,,7.5,0.1,298.15,uncertainty is too high
R06268,,,7.5,0.1,298.15,uncertainty is too high
R06269,,,7.5,0.1,298.15,uncertainty is too high
R06270,,,7.5,0.1,298.15,uncertainty is too high
R06271,,,7.5,0.1,298.15,uncertainty is too high
R06272,,,7.5,0.1,298.15,uncertainty is too high
R06282,,,7.5,0.1,298.15,uncertainty is too high
R06284,,,7.5,0.1,298.15,uncertainty is too high
R06286,,,7.5,0.1,298.15,uncertainty is too high
R06287,,,7.5,0.1,298.15,uncertainty is too high
R06288,,,7.5,0.1,298.15,uncertainty is too high
R06291,,,7.5,0.1,298.15,uncertainty is too high
R06292,,,7.5,0.1,298.15,uncertainty is too high
R06293,,,7.5,0.1,298.15,uncertainty is too high
R06294,,,7.5,0.1,298.15,uncertainty is too high
R06295,,,7.5,0.1,298.15,uncertainty is too high
R06296,,,7.5,0.1,298.15,uncertainty is too high
R06297,,,7.5,0.1,298.15,uncertainty is too high
R06298,,,7.5,0.1,298.15,uncertainty is too high
R06299,,,7.5,0.1,298.15,uncertainty is too high
R06300,,,7.5,0.1,298.15,uncertainty is too high
R06301,,,7.5,0.1,298.15,uncertainty is too high
R06302,,,7.5,0.1,298.15,uncertainty is too high
R06303,,,7.5,0.1,298.15,uncertainty is too high
R06304,,,7.5,0.1,298.15,uncertainty is too high
R06305,,,7.5,0.1,298.15,uncertainty is too high
R06306,,,7.5,0.1,298.15,uncertainty is too high
R06307,,,7.5,0.1,298.15,uncertainty is too high
R06308,,,7.5,0.1,298.15,uncertainty is too high
R06309,,,7.5,0.1,298.15,uncertainty is too high
R06310,,,7.5,0.1,298.15,uncertainty is too high
R06311,,,7.5,0.1,298.15,uncertainty is too high
R06312,,,7.5,0.1,298.15,uncertainty is too high
R06313,,,7.5,0.1,298.15,uncertainty is too high
R06314,,,7.5,0.1,298.15,uncertainty is too high
R06315,,,7.5,0.1,298.15,uncertainty is too high
R06316,,,7.5,0.1,298.15,uncertainty is too high
R06317,,,7.5,0.1,298.15,uncertainty is too high
R06318,,,7.5,0.1,298.15,uncertainty is too high
R06319,,,7.5,0.1,298.15,uncertainty is too high
R06320,,,7.5,0.1,298.15,uncertainty is too high
R06321,1561.1,40.7,7.5,0.1,298.15,
R06322,,,7.5,0.1,298.15,uncertainty is too high
R06323,,,7.5,0.1,298.15,uncertainty is too high
R06324,,,7.5,0.1,298.15,uncertainty is too high
R06325,,,7.5,0.1,298.15,uncertainty is too high
R06326,,,7.5,0.1,298.15,uncertainty is too high
R06327,,,7.5,0.1,298.15,uncertainty is too high
R06328,,,7.5,0.1,298.15,uncertainty is too high
R06329,,,7.5,0.1,298.15,uncertainty is too high
R06330,,,7.5,0.1,298.15,uncertainty is too high
R06331,,,7.5,0.1,298.15,uncertainty is too high
R06332,,,7.5,0.1,298.15,uncertainty is too high
R06333,,,7.5,0.1,298.15,uncertainty is too high
R06334,,,7.5,0.1,298.15,uncertainty is too high
R06335,,,7.5,0.1,298.15,uncertainty is too high
R06336,,,7.5,0.1,298.15,uncertainty is too high
R06337,,,7.5,0.1,298.15,uncertainty is too high
R06338,,,7.5,0.1,298.15,uncertainty is too high
R06339,,,7.5,0.1,298.15,uncertainty is too high
R06340,,,7.5,0.1,298.15,uncertainty is too high
R06341,,,7.5,0.1,298.15,uncertainty is too high
R06342,,,7.5,0.1,298.15,uncertainty is too high
R06343,,,7.5,0.1,298.15,uncertainty is too high
R06344,,,7.5,0.1,298.15,uncertainty is too high
R06345,,,7.5,0.1,298.15,uncertainty is too high
R06346,,,7.5,0.1,298.15,uncertainty is too high
R06347,,,7.5,0.1,298.15,uncertainty is too high
R06348,,,7.5,0.1,298.15,uncertainty is too high
R06349,,,7.5,0.1,298.15,uncertainty is too high
R06350,,,7.5,0.1,298.15,uncertainty is too high
R06351,,,7.5,0.1,298.15,uncertainty is too high
R06352,,,7.5,0.1,298.15,uncertainty is too high
R06353,,,7.5,0.1,298.15,uncertainty is too high
R06354,,,7.5,0.1,298.15,uncertainty is too high
R06355,,,7.5,0.1,298.15,uncertainty is too high
R06356,,,7.5,0.1,298.15,uncertainty is too high
R06357,,,7.5,0.1,298.15,uncertainty is too high
R06358,,,7.5,0.1,298.15,uncertainty is too high
R06359,,,7.5,0.1,298.15,uncertainty is too high
R06361,,,7.5,0.1,298.15,uncertainty is too high
R06363,,,7.5,0.1,298.15,uncertainty is too high
R06364,,,7.5,0.1,298.15,uncertainty is too high
R06365,,,7.5,0.1,298.15,uncertainty is too high
R06366,-42.6,25.5,7.5,0.1,298.15,
R06367,-152.6,25.4,7.5,0.1,298.15,
R06368,-163.2,25.5,7.5,0.1,298.15,
R06369,84.7,44.4,7.5,0.1,298.15,
R06370,,,7.5,0.1,298.15,uncertainty is too high
R06371,-16.5,39.4,7.5,0.1,298.15,
R06372,,,7.5,0.1,298.15,uncertainty is too high
R06373,,,7.5,0.1,298.15,uncertainty is too high
R06374,-63.5,24.7,7.5,0.1,298.15,
R06375,-63.5,24.7,7.5,0.1,298.15,
R06376,3.5,32.3,7.5,0.1,298.15,
R06377,3.5,32.3,7.5,0.1,298.15,
R06378,3.5,32.3,7.5,0.1,298.15,
R06379,3.5,32.3,7.5,0.1,298.15,
R06380,0.0,32.7,7.5,0.1,298.15,
R06381,0.0,32.7,7.5,0.1,298.15,
R06382,3.5,32.3,7.5,0.1,298.15,
R06383,3.5,32.3,7.5,0.1,298.15,
R06384,3.5,32.3,7.5,0.1,298.15,
R06385,3.5,32.3,7.5,0.1,298.15,
R06386,-357.8,23.5,7.5,0.1,298.15,
R06387,-357.8,23.5,7.5,0.1,298.15,
R06388,-357.8,23.5,7.5,0.1,298.15,
R06389,-357.8,23.5,7.5,0.1,298.15,
R06390,-49.3,14.1,7.5,0.1,298.15,
R06391,-44.5,14.2,7.5,0.1,298.15,
R06392,-49.3,14.1,7.5,0.1,298.15,
R06393,-44.5,14.2,7.5,0.1,298.15,
R06394,-49.2,11.4,7.5,0.1,298.15,
R06395,-49.2,11.4,7.5,0.1,298.15,
R06396,-152.6,12.7,7.5,0.1,298.15,
R06397,-1525.5,22.9,7.5,0.1,298.15,
R06398,,,7.5,0.1,298.15,uncertainty is too high
R06399,3.5,32.0,7.5,0.1,298.15,
R06400,-357.8,22.6,7.5,0.1,298.15,
R06401,,,7.5,0.1,298.15,uncertainty is too high
R06402,,,7.5,0.1,298.15,uncertainty is too high
R06403,,,7.5,0.1,298.15,uncertainty is too high
R06404,,,7.5,0.1,298.15,uncertainty is too high
R06405,,,7.5,0.1,298.15,uncertainty is too high
R06406,,,7.5,0.1,298.15,uncertainty is too high
R06407,-42.6,16.5,7.5,0.1,298.15,
R06408,-42.6,16.5,7.5,0.1,298.15,
R06409,-11.3,16.2,7.5,0.1,298.15,
R06410,-11.3,16.2,7.5,0.1,298.15,
R06411,3.3,38.1,7.5,0.1,298.15,
R06412,3.3,38.1,7.5,0.1,298.15,
R06413,16.3,37.8,7.5,0.1,298.15,
R06414,-25.1,38.2,7.5,0.1,298.15,
R06415,-27.8,34.3,7.5,0.1,298.15,
R06417,35.1,27.9,7.5,0.1,298.15,
R06418,-76.5,28.2,7.5,0.1,298.15,
R06419,17.6,28.0,7.5,0.1,298.15,
R06420,17.6,28.0,7.5,0.1,298.15,
R06421,1600.3,18.9,7.5,0.1,298.15,
R06422,,,7.5,0.1,298.15,uncertainty is too high
R06423,26.3,22.6,7.5,0.1,298.15,
R06424,-12.3,3.7,7.5,0.1,298.15,
R06426,26.4,24.5,7.5,0.1,298.15,
R06427,,,7.5,0.1,298.15,uncertainty is too high
R06428,-61.0,6.1,7.5,0.1,298.15,
R06429,-0.9,26.6,7.5,0.1,298.15,
R06430,-0.9,26.6,7.5,0.1,298.15,
R06432,,,7.5,0.1,298.15,uncertainty is too high
R06433,0.0,25.2,7.5,0.1,298.15,
R06434,-4.5,24.0,7.5,0.1,298.15,
R06435,,,7.5,0.1,298.15,uncertainty is too high
R06436,-4.5,24.7,7.5,0.1,298.15,
R06437,-12.3,3.7,7.5,0.1,298.15,
R06438,63.5,22.2,7.5,0.1,298.15,
R06439,,,7.5,0.1,298.15,uncertainty is too high
R06440,0.0,28.3,7.5,0.1,298.15,
R06441,67.1,26.6,7.5,0.1,298.15,
R06443,,,7.5,0.1,298.15,uncertainty is too high
R06445,170.3,24.2,7.5,0.1,298.15,
R06446,63.5,24.0,7.5,0.1,298.15,
R06447,-600.7,54.5,7.5,0.1,298.15,
R06448,-288.9,73.1,7.5,0.1,298.15,
R06449,-1223.5,65.0,7.5,0.1,298.15,
R06450,-20.4,69.2,7.5,0.1,298.15,
R06451,-24.5,71.1,7.5,0.1,298.15,
R06452,-17.1,78.3,7.5,0.1,298.15,
R06453,-194.5,62.0,7.5,0.1,298.15,
R06454,,,7.5,0.1,298.15,uncertainty is too high
R06455,,,7.5,0.1,298.15,uncertainty is too high
R06456,,,7.5,0.1,298.15,uncertainty is too high
